pillar  code    timestamp
2	98	2016-11-18-05-54-15-819
2	97	2016-11-18-05-54-15-969
4	98	2016-11-18-05-54-15-969
2	98	2016-11-18-05-54-16-265
2	97	2016-11-18-05-54-16-419
3	97	2016-11-18-05-54-16-419
2	98	2016-11-18-05-54-16-567
3	98	2016-11-18-05-54-16-567
3	97	2016-11-18-05-54-16-710
3	98	2016-11-18-05-54-16-852
3	97	2016-11-18-05-54-16-997
3	98	2016-11-18-05-54-17-140
2	97	2016-11-18-05-54-17-284
4	100	2016-11-18-05-54-17-874
3	100	2016-11-18-05-54-18-383
2	98	2016-11-18-05-54-20-358
3	99	2016-11-18-05-54-21-350
4	99	2016-11-18-05-54-21-493
3	100	2016-11-18-05-54-24-168
0	98	2016-11-18-05-54-24-367
2	97	2016-11-18-05-54-26-158
2	98	2016-11-18-05-54-26-360
2	97	2016-11-18-05-54-26-567
4	100	2016-11-18-05-54-27-155
0	100	2016-11-18-05-54-29-238
2	98	2016-11-18-05-54-29-238
3	99	2016-11-18-05-54-30-971
0	99	2016-11-18-05-54-31-350
0	100	2016-11-18-05-54-31-957
0	99	2016-11-18-05-54-32-699
4	99	2016-11-18-05-54-33-451
0	97	2016-11-18-05-54-33-911
4	100	2016-11-18-05-54-33-911
3	100	2016-11-18-05-54-34-253
2	100	2016-11-18-05-54-34-655
0	98	2016-11-18-05-54-39-077
2	99	2016-11-18-05-54-39-256
0	100	2016-11-18-05-54-40-009
3	99	2016-11-18-05-54-40-200
4	99	2016-11-18-05-54-40-771
2	100	2016-11-18-05-54-41-717
3	97	2016-11-18-05-54-41-717
0	99	2016-11-18-05-54-42-072
0	97	2016-11-18-05-54-43-487
4	97	2016-11-18-05-54-43-488
2	99	2016-11-18-05-54-44-370
1	98	2016-11-18-05-54-44-664
1	100	2016-11-18-05-54-47-030
1	99	2016-11-18-05-54-49-339
3	98	2016-11-18-05-54-49-488
3	100	2016-11-18-05-54-50-808
1	100	2016-11-18-05-54-51-977
4	98	2016-11-18-05-54-53-344
2	97	2016-11-18-05-54-53-924
1	99	2016-11-18-05-54-54-324
4	100	2016-11-18-05-54-54-475
1	97	2016-11-18-05-54-58-645
4	99	2016-11-18-05-54-58-812
3	99	2016-11-18-05-54-59-740
4	97	2016-11-18-05-55-00-040
0	98	2016-11-18-05-55-02-901
1	98	2016-11-18-05-55-04-294
0	100	2016-11-18-05-55-06-730
1	97	2016-11-18-05-55-06-928
4	98	2016-11-18-05-55-07-119
4	97	2016-11-18-05-55-07-311
0	99	2016-11-18-05-55-08-641
3	97	2016-11-18-05-55-09-698
3	98	2016-11-18-05-55-09-855
0	97	2016-11-18-05-55-12-548
1	98	2016-11-18-05-55-23-454
2	98	2016-11-18-05-55-25-245
2	100	2016-11-18-05-55-29-472
2	99	2016-11-18-05-55-29-831
1	97	2016-11-18-05-55-30-716
1	98	2016-11-18-05-55-31-011
1	97	2016-11-18-05-55-31-311
1	98	2016-11-18-05-55-31-607
1	97	2016-11-18-05-55-32-063
1	98	2016-11-18-05-55-33-898
2	97	2016-11-18-05-55-36-149
2	98	2016-11-18-05-55-36-296
2	97	2016-11-18-05-55-36-447
4	98	2016-11-18-05-55-38-663
4	97	2016-11-18-05-55-41-082
3	97	2016-11-18-05-55-42-721
1	97	2016-11-18-05-55-43-321
3	98	2016-11-18-05-55-50-584
3	97	2016-11-18-05-55-53-033
3	98	2016-11-18-05-55-53-183
3	97	2016-11-18-05-55-54-233
3	98	2016-11-18-05-55-54-527
3	97	2016-11-18-05-55-54-671
3	98	2016-11-18-05-55-54-820
3	97	2016-11-18-05-55-58-134
3	98	2016-11-18-05-55-58-882
3	100	2016-11-18-05-56-00-957
3	99	2016-11-18-05-56-03-106
3	97	2016-11-18-05-56-04-565
2	98	2016-11-18-05-56-06-902
2	97	2016-11-18-05-56-13-605
1	98	2016-11-18-05-57-02-327
1	100	2016-11-18-05-57-03-805
1	99	2016-11-18-05-57-05-328
1	100	2016-11-18-05-57-06-510
1	99	2016-11-18-05-57-07-271
1	97	2016-11-18-05-57-08-465
0	98	2016-11-18-05-57-11-167
0	100	2016-11-18-05-57-13-097
0	99	2016-11-18-05-57-14-370
0	97	2016-11-18-05-57-16-717
3	98	2016-11-18-05-58-11-635
3	97	2016-11-18-05-58-11-786
3	98	2016-11-18-05-58-11-936
3	100	2016-11-18-05-58-18-569
3	99	2016-11-18-05-58-21-938
3	97	2016-11-18-05-58-23-539
3	98	2016-11-18-05-58-25-231
3	97	2016-11-18-05-58-29-607
2	98	2016-11-18-05-58-36-045
2	97	2016-11-18-05-58-38-339
1	98	2016-11-18-05-58-41-181
1	97	2016-11-18-05-58-44-814
0	98	2016-11-18-05-58-50-624
0	97	2016-11-18-05-58-53-472
0	98	2016-11-18-05-58-53-617
0	97	2016-11-18-05-58-54-202
0	98	2016-11-18-05-59-42-832
4	98	2016-11-18-06-00-02-114
4	97	2016-11-18-06-00-05-969
3	98	2016-11-18-06-00-08-401
3	97	2016-11-18-06-00-11-748
2	98	2016-11-18-06-00-13-529
2	97	2016-11-18-06-00-19-005
1	98	2016-11-18-06-00-19-899
2	98	2016-11-18-06-00-19-899
1	97	2016-11-18-06-00-20-047
2	97	2016-11-18-06-00-20-047
1	98	2016-11-18-06-00-20-191
2	98	2016-11-18-06-00-20-191
2	97	2016-11-18-06-00-20-337
2	98	2016-11-18-06-00-21-226
2	97	2016-11-18-06-00-21-380
1	97	2016-11-18-06-00-23-332
1	98	2016-11-18-06-00-26-658
1	97	2016-11-18-06-00-30-704
0	97	2016-11-18-06-00-34-754
4	98	2016-11-18-06-00-54-808
4	97	2016-11-18-06-00-55-995
4	98	2016-11-18-06-00-56-584
4	97	2016-11-18-06-00-56-734
4	98	2016-11-18-06-00-56-883
4	97	2016-11-18-06-00-57-179
3	98	2016-11-18-06-00-58-931
2	98	2016-11-18-06-00-59-826
0	98	2016-11-18-06-00-59-973
2	97	2016-11-18-06-01-01-867
1	98	2016-11-18-06-01-04-236
3	97	2016-11-18-06-01-04-236
0	97	2016-11-18-06-01-05-875
1	97	2016-11-18-06-01-06-173
1	98	2016-11-18-06-01-06-320
2	98	2016-11-18-06-01-07-057
3	98	2016-11-18-06-01-08-249
4	98	2016-11-18-06-01-08-554
2	97	2016-11-18-06-01-10-022
2	98	2016-11-18-06-01-10-171
2	97	2016-11-18-06-01-10-317
3	97	2016-11-18-06-01-13-433
1	97	2016-11-18-06-01-14-741
1	98	2016-11-18-06-01-14-887
4	97	2016-11-18-06-01-15-906
1	97	2016-11-18-06-01-16-201
3	98	2016-11-18-06-01-20-612
2	98	2016-11-18-06-01-23-238
3	97	2016-11-18-06-01-24-421
3	98	2016-11-18-06-01-24-571
2	97	2016-11-18-06-01-29-484
0	98	2016-11-18-06-01-30-230
0	97	2016-11-18-06-01-35-720
3	97	2016-11-18-06-01-58-794
3	98	2016-11-18-06-02-08-692
3	97	2016-11-18-06-02-08-844
3	98	2016-11-18-06-02-08-994
3	97	2016-11-18-06-02-09-145
3	98	2016-11-18-06-02-09-298
3	97	2016-11-18-06-02-09-908
0	98	2016-11-18-06-02-19-827
0	97	2016-11-18-06-02-21-169
0	98	2016-11-18-06-02-21-312
0	97	2016-11-18-06-02-21-459
0	98	2016-11-18-06-02-22-197
0	97	2016-11-18-06-02-23-090
0	98	2016-11-18-06-02-23-236
0	97	2016-11-18-06-02-23-531
1	98	2016-11-18-06-02-54-736
0	98	2016-11-18-06-02-54-886
0	97	2016-11-18-06-02-57-000
0	98	2016-11-18-06-02-57-146
0	97	2016-11-18-06-02-57-739
1	97	2016-11-18-06-02-59-814
2	98	2016-11-18-06-03-03-956
4	98	2016-11-18-06-03-04-979
4	97	2016-11-18-06-03-05-718
4	98	2016-11-18-06-03-05-865
4	97	2016-11-18-06-03-06-742
2	97	2016-11-18-06-03-08-239
4	98	2016-11-18-06-03-08-386
4	97	2016-11-18-06-03-08-533
4	98	2016-11-18-06-03-08-682
4	97	2016-11-18-06-03-08-832
4	98	2016-11-18-06-03-08-987
4	97	2016-11-18-06-03-09-137
3	98	2016-11-18-06-03-10-054
3	97	2016-11-18-06-03-11-728
4	98	2016-11-18-06-03-16-740
0	98	2016-11-18-06-03-17-193
0	97	2016-11-18-06-03-19-311
3	98	2016-11-18-06-03-20-100
3	97	2016-11-18-06-03-22-538
3	98	2016-11-18-06-03-22-695
4	97	2016-11-18-06-03-25-283
4	98	2016-11-18-06-03-25-435
4	97	2016-11-18-06-03-25-586
4	98	2016-11-18-06-03-25-738
4	97	2016-11-18-06-03-26-951
4	98	2016-11-18-06-03-27-109
4	97	2016-11-18-06-03-27-264
4	98	2016-11-18-06-03-27-422
3	97	2016-11-18-06-03-30-442
3	98	2016-11-18-06-03-30-589
3	100	2016-11-18-06-03-34-762
4	100	2016-11-18-06-03-34-762
3	99	2016-11-18-06-03-35-114
4	99	2016-11-18-06-03-35-114
4	100	2016-11-18-06-03-37-737
3	100	2016-11-18-06-03-43-969
0	98	2016-11-18-06-03-45-178
4	99	2016-11-18-06-03-47-333
1	98	2016-11-18-06-03-48-916
4	100	2016-11-18-06-03-51-445
3	99	2016-11-18-06-03-52-127
3	97	2016-11-18-06-03-53-494
4	99	2016-11-18-06-03-53-494
4	97	2016-11-18-06-03-54-647
1	97	2016-11-18-06-03-54-929
0	97	2016-11-18-06-03-57-531
0	98	2016-11-18-06-03-57-677
3	98	2016-11-18-06-04-00-743
3	97	2016-11-18-06-04-01-185
0	97	2016-11-18-06-04-04-960
1	98	2016-11-18-06-04-06-127
2	98	2016-11-18-06-04-08-616
1	97	2016-11-18-06-04-09-354
3	98	2016-11-18-06-04-10-077
3	97	2016-11-18-06-04-10-223
3	98	2016-11-18-06-04-10-373
2	100	2016-11-18-06-04-10-523
2	99	2016-11-18-06-04-10-882
0	98	2016-11-18-06-04-11-478
2	100	2016-11-18-06-04-11-763
3	97	2016-11-18-06-04-14-669
3	98	2016-11-18-06-04-14-847
2	99	2016-11-18-06-04-15-710
2	100	2016-11-18-06-04-16-146
0	97	2016-11-18-06-04-16-852
2	99	2016-11-18-06-04-17-374
2	100	2016-11-18-06-04-17-668
2	99	2016-11-18-06-04-18-524
2	97	2016-11-18-06-04-21-702
2	98	2016-11-18-06-04-21-994
0	98	2016-11-18-06-04-29-451
0	97	2016-11-18-06-04-33-214
1	98	2016-11-18-06-05-00-386
1	97	2016-11-18-06-05-02-856
2	97	2016-11-18-06-05-29-014
2	98	2016-11-18-06-05-29-156
2	100	2016-11-18-06-05-31-323
2	99	2016-11-18-06-05-32-362
1	98	2016-11-18-06-05-39-245
2	97	2016-11-18-06-05-44-359
1	97	2016-11-18-06-05-50-431
1	98	2016-11-18-06-05-52-243
1	97	2016-11-18-06-05-57-536
2	98	2016-11-18-06-06-00-462
2	97	2016-11-18-06-06-12-599
3	97	2016-11-18-06-06-15-359
3	98	2016-11-18-06-06-15-508
3	97	2016-11-18-06-06-17-868
3	98	2016-11-18-06-06-18-306
1	98	2016-11-18-06-06-19-030
1	97	2016-11-18-06-06-22-621
2	98	2016-11-18-06-06-23-056
2	97	2016-11-18-06-06-27-226
2	98	2016-11-18-06-06-27-373
2	97	2016-11-18-06-06-27-520
2	98	2016-11-18-06-06-27-664
2	97	2016-11-18-06-06-27-961
2	98	2016-11-18-06-06-28-256
2	97	2016-11-18-06-06-28-832
2	98	2016-11-18-06-06-28-980
0	98	2016-11-18-06-06-30-421
2	97	2016-11-18-06-06-30-421
3	97	2016-11-18-06-06-31-551
3	98	2016-11-18-06-06-31-838
0	100	2016-11-18-06-06-32-281
1	98	2016-11-18-06-06-32-831
0	99	2016-11-18-06-06-33-749
3	97	2016-11-18-06-06-34-619
0	100	2016-11-18-06-06-36-195
0	99	2016-11-18-06-06-37-824
0	97	2016-11-18-06-06-40-712
1	100	2016-11-18-06-06-42-334
1	99	2016-11-18-06-06-43-675
2	98	2016-11-18-06-06-44-561
1	97	2016-11-18-06-06-44-711
2	100	2016-11-18-06-06-47-316
2	99	2016-11-18-06-06-48-382
2	100	2016-11-18-06-06-51-842
2	99	2016-11-18-06-06-55-636
2	97	2016-11-18-06-06-57-265
2	98	2016-11-18-06-06-57-417
2	97	2016-11-18-06-06-57-564
3	98	2016-11-18-06-07-01-211
2	98	2016-11-18-06-07-01-941
3	100	2016-11-18-06-07-02-524
2	100	2016-11-18-06-07-03-120
2	99	2016-11-18-06-07-03-979
4	98	2016-11-18-06-07-05-297
4	100	2016-11-18-06-07-07-329
2	97	2016-11-18-06-07-07-495
3	99	2016-11-18-06-07-08-690
3	100	2016-11-18-06-07-11-632
4	99	2016-11-18-06-07-12-787
4	100	2016-11-18-06-07-14-333
3	99	2016-11-18-06-07-17-913
3	100	2016-11-18-06-07-19-977
3	99	2016-11-18-06-07-21-337
2	98	2016-11-18-06-07-23-098
4	99	2016-11-18-06-07-23-242
3	97	2016-11-18-06-07-24-103
2	100	2016-11-18-06-07-25-105
3	98	2016-11-18-06-07-25-973
4	100	2016-11-18-06-07-25-973
3	97	2016-11-18-06-07-26-139
3	98	2016-11-18-06-07-26-476
3	100	2016-11-18-06-07-28-557
4	99	2016-11-18-06-07-28-751
3	99	2016-11-18-06-07-29-703
2	99	2016-11-18-06-07-31-131
1	98	2016-11-18-06-07-31-414
2	97	2016-11-18-06-07-32-265
3	100	2016-11-18-06-07-34-295
0	98	2016-11-18-06-07-34-671
3	99	2016-11-18-06-07-34-859
3	97	2016-11-18-06-07-37-308
4	97	2016-11-18-06-07-38-509
2	98	2016-11-18-06-07-39-839
1	97	2016-11-18-06-07-40-419
0	100	2016-11-18-06-07-41-137
0	99	2016-11-18-06-07-41-322
1	98	2016-11-18-06-07-42-050
1	97	2016-11-18-06-07-42-192
0	100	2016-11-18-06-07-42-338
1	98	2016-11-18-06-07-42-338
0	99	2016-11-18-06-07-43-249
1	100	2016-11-18-06-07-43-676
0	97	2016-11-18-06-07-44-422
1	99	2016-11-18-06-07-45-164
3	98	2016-11-18-06-07-45-721
1	100	2016-11-18-06-07-47-270
1	99	2016-11-18-06-07-50-674
1	97	2016-11-18-06-07-52-002
4	98	2016-11-18-06-07-53-600
1	100	2016-11-18-06-07-56-119
1	99	2016-11-18-06-07-57-279
4	97	2016-11-18-06-07-57-999
2	100	2016-11-18-06-07-59-769
2	99	2016-11-18-06-08-09-191
3	100	2016-11-18-06-08-09-636
2	97	2016-11-18-06-08-10-029
3	99	2016-11-18-06-08-11-421
2	98	2016-11-18-06-08-13-821
2	100	2016-11-18-06-08-15-001
3	97	2016-11-18-06-08-15-871
2	99	2016-11-18-06-08-21-117
2	97	2016-11-18-06-08-22-150
1	98	2016-11-18-06-08-36-024
1	100	2016-11-18-06-08-47-253
1	99	2016-11-18-06-08-47-632
3	98	2016-11-18-06-08-51-823
1	100	2016-11-18-06-08-52-548
1	99	2016-11-18-06-08-52-932
3	100	2016-11-18-06-08-54-937
3	99	2016-11-18-06-08-55-906
1	97	2016-11-18-06-08-56-648
3	100	2016-11-18-06-08-59-068
3	99	2016-11-18-06-08-59-663
3	97	2016-11-18-06-09-01-161
1	98	2016-11-18-06-09-18-189
1	97	2016-11-18-06-09-18-339
1	98	2016-11-18-06-09-18-486
0	98	2016-11-18-06-09-20-661
1	100	2016-11-18-06-09-21-982
3	98	2016-11-18-06-09-22-730
3	97	2016-11-18-06-09-22-923
3	98	2016-11-18-06-09-23-119
1	99	2016-11-18-06-09-23-507
1	100	2016-11-18-06-09-23-958
1	99	2016-11-18-06-09-24-538
3	100	2016-11-18-06-09-25-765
1	97	2016-11-18-06-09-26-174
3	99	2016-11-18-06-09-26-174
0	97	2016-11-18-06-09-27-820
3	100	2016-11-18-06-09-28-713
3	99	2016-11-18-06-09-30-479
3	100	2016-11-18-06-09-31-806
2	98	2016-11-18-06-09-32-003
2	97	2016-11-18-06-09-32-987
3	99	2016-11-18-06-09-32-987
3	97	2016-11-18-06-09-34-317
0	98	2016-11-18-06-09-53-030
0	97	2016-11-18-06-10-03-644
0	98	2016-11-18-06-10-03-811
0	97	2016-11-18-06-10-03-982
1	98	2016-11-18-06-10-41-414
1	100	2016-11-18-06-10-43-240
1	99	2016-11-18-06-10-44-009
1	100	2016-11-18-06-10-45-506
1	99	2016-11-18-06-10-47-415
1	97	2016-11-18-06-10-48-757
2	98	2016-11-18-06-10-50-430
1	98	2016-11-18-06-10-53-244
2	100	2016-11-18-06-10-56-031
1	97	2016-11-18-06-10-58-120
1	98	2016-11-18-06-10-58-297
2	99	2016-11-18-06-10-58-297
1	97	2016-11-18-06-10-58-446
2	97	2016-11-18-06-10-59-037
3	98	2016-11-18-06-11-01-429
3	100	2016-11-18-06-11-04-705
3	99	2016-11-18-06-11-07-104
3	97	2016-11-18-06-11-07-877
4	98	2016-11-18-06-11-10-303
4	100	2016-11-18-06-11-11-932
4	99	2016-11-18-06-11-15-328
4	97	2016-11-18-06-11-16-513
1	98	2016-11-18-06-11-54-379
2	98	2016-11-18-06-11-57-332
1	97	2016-11-18-06-11-57-482
2	97	2016-11-18-06-11-57-482
2	98	2016-11-18-06-11-57-633
2	97	2016-11-18-06-11-57-778
2	98	2016-11-18-06-11-57-929
2	97	2016-11-18-06-11-58-950
2	98	2016-11-18-06-11-59-849
2	97	2016-11-18-06-11-59-994
2	98	2016-11-18-06-12-00-145
2	97	2016-11-18-06-12-00-292
2	98	2016-11-18-06-12-02-195
2	97	2016-11-18-06-12-03-809
3	98	2016-11-18-06-12-04-561
3	97	2016-11-18-06-12-08-392
1	98	2016-11-18-06-12-10-228
1	97	2016-11-18-06-12-12-076
0	98	2016-11-18-06-12-13-467
0	97	2016-11-18-06-12-13-616
0	98	2016-11-18-06-12-14-367
0	97	2016-11-18-06-12-16-332
0	98	2016-11-18-06-12-16-489
0	97	2016-11-18-06-12-16-640
0	98	2016-11-18-06-12-17-393
0	100	2016-11-18-06-12-19-331
0	99	2016-11-18-06-12-19-891
0	100	2016-11-18-06-12-22-121
0	99	2016-11-18-06-12-23-041
0	100	2016-11-18-06-12-23-914
0	99	2016-11-18-06-12-24-450
0	97	2016-11-18-06-12-27-069
0	98	2016-11-18-06-12-27-354
0	97	2016-11-18-06-12-27-506
1	98	2016-11-18-06-12-29-139
1	100	2016-11-18-06-12-33-112
1	99	2016-11-18-06-12-34-680
1	97	2016-11-18-06-12-38-531
4	98	2016-11-18-06-12-43-449
4	100	2016-11-18-06-12-45-121
4	99	2016-11-18-06-12-47-354
4	97	2016-11-18-06-12-48-091
0	98	2016-11-18-06-16-27-632
0	100	2016-11-18-06-16-31-866
0	99	2016-11-18-06-16-33-151
0	100	2016-11-18-06-16-37-236
0	99	2016-11-18-06-16-38-882
0	97	2016-11-18-06-16-40-315
1	98	2016-11-18-06-16-52-317
1	97	2016-11-18-06-16-52-758
1	98	2016-11-18-06-16-52-904
1	97	2016-11-18-06-16-53-045
1	98	2016-11-18-06-16-53-187
4	98	2016-11-18-06-17-22-968
4	97	2016-11-18-06-17-25-188
4	98	2016-11-18-06-17-35-887
4	97	2016-11-18-06-17-39-239
4	98	2016-11-18-06-17-44-393
4	100	2016-11-18-06-17-49-671
4	99	2016-11-18-06-17-52-373
2	98	2016-11-18-06-17-53-563
4	97	2016-11-18-06-17-53-708
2	97	2016-11-18-06-17-55-644
3	98	2016-11-18-06-17-59-577
3	97	2016-11-18-06-18-06-281
2	98	2016-11-18-06-18-07-326
4	98	2016-11-18-06-18-09-385
4	97	2016-11-18-06-18-11-447
2	97	2016-11-18-06-18-12-479
0	98	2016-11-18-06-18-17-886
0	97	2016-11-18-06-18-22-075
0	98	2016-11-18-06-18-35-839
0	97	2016-11-18-06-18-37-855
1	97	2016-11-18-06-19-34-408
0	98	2016-11-18-06-20-39-254
0	97	2016-11-18-06-20-40-241
1	98	2016-11-18-06-20-46-249
1	97	2016-11-18-06-20-48-779
2	98	2016-11-18-06-21-11-611
2	97	2016-11-18-06-21-15-785
2	98	2016-11-18-06-21-16-241
4	98	2016-11-18-06-21-23-633
4	97	2016-11-18-06-21-24-083
4	98	2016-11-18-06-21-26-386
4	97	2016-11-18-06-21-26-838
1	98	2016-11-18-06-22-20-076
1	97	2016-11-18-06-22-25-671
1	98	2016-11-18-06-22-25-821
1	100	2016-11-18-06-22-31-405
1	99	2016-11-18-06-22-32-001
1	100	2016-11-18-06-22-34-679
1	99	2016-11-18-06-22-44-087
1	97	2016-11-18-06-22-46-971
1	98	2016-11-18-06-22-47-127
0	98	2016-11-18-06-22-59-614
1	97	2016-11-18-06-23-06-025
1	98	2016-11-18-06-23-06-182
3	98	2016-11-18-06-23-06-182
2	97	2016-11-18-06-23-19-033
2	98	2016-11-18-06-23-19-186
2	97	2016-11-18-06-23-22-790
2	98	2016-11-18-06-23-23-093
2	97	2016-11-18-06-23-23-242
2	98	2016-11-18-06-23-23-386
1	97	2016-11-18-06-23-23-531
1	98	2016-11-18-06-23-23-676
0	100	2016-11-18-06-23-23-821
1	97	2016-11-18-06-23-23-821
0	99	2016-11-18-06-23-25-103
0	100	2016-11-18-06-23-25-694
0	99	2016-11-18-06-23-28-456
2	100	2016-11-18-06-23-31-501
2	99	2016-11-18-06-23-32-020
3	97	2016-11-18-06-23-32-589
0	97	2016-11-18-06-23-34-443
1	98	2016-11-18-06-23-34-592
3	98	2016-11-18-06-23-35-028
3	100	2016-11-18-06-23-36-589
3	99	2016-11-18-06-23-37-167
1	100	2016-11-18-06-23-37-456
1	99	2016-11-18-06-23-38-020
2	97	2016-11-18-06-23-38-591
3	100	2016-11-18-06-23-38-880
1	100	2016-11-18-06-23-39-268
3	99	2016-11-18-06-23-39-458
3	97	2016-11-18-06-23-40-416
1	99	2016-11-18-06-23-41-545
0	98	2016-11-18-06-23-43-029
1	100	2016-11-18-06-23-46-345
1	99	2016-11-18-06-23-47-446
0	100	2016-11-18-06-23-48-605
1	100	2016-11-18-06-23-50-452
0	99	2016-11-18-06-23-53-092
0	100	2016-11-18-06-23-53-679
1	99	2016-11-18-06-23-53-866
0	99	2016-11-18-06-23-54-050
1	97	2016-11-18-06-23-55-108
0	97	2016-11-18-06-23-55-406
1	98	2016-11-18-06-24-02-025
1	97	2016-11-18-06-24-02-168
1	98	2016-11-18-06-24-02-315
1	100	2016-11-18-06-24-05-849
2	98	2016-11-18-06-24-08-562
2	100	2016-11-18-06-24-11-041
2	99	2016-11-18-06-24-11-933
2	100	2016-11-18-06-24-12-687
2	99	2016-11-18-06-24-13-930
1	99	2016-11-18-06-24-15-164
2	97	2016-11-18-06-24-15-612
2	98	2016-11-18-06-24-17-395
2	97	2016-11-18-06-24-17-687
1	100	2016-11-18-06-24-17-837
2	98	2016-11-18-06-24-17-837
2	97	2016-11-18-06-24-19-543
1	99	2016-11-18-06-24-20-123
1	97	2016-11-18-06-24-21-771
1	98	2016-11-18-06-24-21-930
1	97	2016-11-18-06-24-22-078
2	98	2016-11-18-06-24-30-997
2	97	2016-11-18-06-24-34-404
1	98	2016-11-18-06-24-36-755
1	97	2016-11-18-06-24-38-819
3	98	2016-11-18-06-24-42-655
3	97	2016-11-18-06-24-43-697
4	98	2016-11-18-06-24-47-082
4	97	2016-11-18-06-24-48-289
3	98	2016-11-18-06-24-55-379
3	97	2016-11-18-06-24-57-941
4	98	2016-11-18-06-25-39-104
3	98	2016-11-18-06-25-39-994
3	97	2016-11-18-06-25-42-498
4	97	2016-11-18-06-25-43-979
0	98	2016-11-18-06-25-46-644
3	98	2016-11-18-06-25-53-916
3	97	2016-11-18-06-25-57-796
2	98	2016-11-18-06-26-02-894
0	100	2016-11-18-06-26-05-822
0	99	2016-11-18-06-26-06-422
2	97	2016-11-18-06-26-06-747
0	100	2016-11-18-06-26-10-838
0	99	2016-11-18-06-26-11-030
0	100	2016-11-18-06-26-13-734
0	99	2016-11-18-06-26-17-065
3	98	2016-11-18-06-26-18-135
3	100	2016-11-18-06-26-19-206
3	99	2016-11-18-06-26-19-408
3	100	2016-11-18-06-26-19-850
0	97	2016-11-18-06-26-20-233
0	98	2016-11-18-06-26-20-820
0	97	2016-11-18-06-26-21-216
3	99	2016-11-18-06-26-21-607
3	100	2016-11-18-06-26-22-202
3	99	2016-11-18-06-26-22-796
3	100	2016-11-18-06-26-25-783
3	99	2016-11-18-06-26-28-135
3	100	2016-11-18-06-26-31-592
3	99	2016-11-18-06-26-35-276
3	97	2016-11-18-06-26-39-651
3	98	2016-11-18-06-26-40-254
3	97	2016-11-18-06-26-40-406
2	98	2016-11-18-06-26-45-974
2	97	2016-11-18-06-26-49-102
2	98	2016-11-18-06-26-49-869
2	97	2016-11-18-06-26-50-171
4	98	2016-11-18-06-27-05-844
4	97	2016-11-18-06-27-10-252
3	98	2016-11-18-06-27-12-691
3	97	2016-11-18-06-27-13-704
2	98	2016-11-18-06-27-15-479
2	97	2016-11-18-06-27-15-773
2	98	2016-11-18-06-27-15-921
2	97	2016-11-18-06-27-18-989
1	98	2016-11-18-06-27-21-591
4	98	2016-11-18-06-27-24-196
1	97	2016-11-18-06-27-25-234
0	98	2016-11-18-06-27-26-912
4	100	2016-11-18-06-27-27-066
4	99	2016-11-18-06-27-27-417
4	100	2016-11-18-06-27-28-327
0	97	2016-11-18-06-27-29-543
0	98	2016-11-18-06-27-30-064
4	99	2016-11-18-06-27-32-127
4	97	2016-11-18-06-27-33-031
1	98	2016-11-18-06-27-39-734
2	98	2016-11-18-06-27-41-213
2	97	2016-11-18-06-27-47-659
0	97	2016-11-18-06-27-48-416
0	98	2016-11-18-06-27-48-565
0	97	2016-11-18-06-27-49-621
4	98	2016-11-18-06-27-51-885
1	97	2016-11-18-06-27-52-038
1	98	2016-11-18-06-27-52-190
4	100	2016-11-18-06-27-54-727
1	97	2016-11-18-06-27-54-900
2	98	2016-11-18-06-27-55-937
4	99	2016-11-18-06-27-59-229
4	100	2016-11-18-06-27-59-999
4	99	2016-11-18-06-28-00-513
4	100	2016-11-18-06-28-00-819
2	97	2016-11-18-06-28-00-984
4	99	2016-11-18-06-28-00-984
4	97	2016-11-18-06-28-02-338
4	98	2016-11-18-06-28-02-646
3	98	2016-11-18-06-28-03-272
3	100	2016-11-18-06-28-04-536
3	99	2016-11-18-06-28-05-214
3	100	2016-11-18-06-28-05-531
0	98	2016-11-18-06-28-07-786
2	98	2016-11-18-06-28-08-996
2	97	2016-11-18-06-28-10-393
2	98	2016-11-18-06-28-10-976
2	97	2016-11-18-06-28-11-960
2	98	2016-11-18-06-28-12-156
3	99	2016-11-18-06-28-12-561
3	97	2016-11-18-06-28-13-455
3	98	2016-11-18-06-28-14-054
0	97	2016-11-18-06-28-14-206
2	100	2016-11-18-06-28-14-512
2	99	2016-11-18-06-28-15-410
2	97	2016-11-18-06-28-16-320
2	98	2016-11-18-06-28-18-103
2	100	2016-11-18-06-28-19-581
2	99	2016-11-18-06-28-20-993
2	100	2016-11-18-06-28-21-588
1	98	2016-11-18-06-28-27-981
2	99	2016-11-18-06-28-29-590
1	97	2016-11-18-06-28-30-334
2	97	2016-11-18-06-28-30-334
2	98	2016-11-18-06-28-30-490
2	97	2016-11-18-06-28-30-938
2	98	2016-11-18-06-28-31-086
2	97	2016-11-18-06-28-31-234
0	98	2016-11-18-06-28-31-839
0	97	2016-11-18-06-28-31-991
0	98	2016-11-18-06-28-32-140
1	98	2016-11-18-06-28-38-141
1	100	2016-11-18-06-28-41-229
1	99	2016-11-18-06-28-43-546
1	97	2016-11-18-06-28-44-883
0	97	2016-11-18-06-28-46-209
2	98	2016-11-18-06-28-53-999
0	98	2016-11-18-06-28-54-292
2	97	2016-11-18-06-28-54-292
2	98	2016-11-18-06-28-54-867
0	100	2016-11-18-06-28-55-608
2	97	2016-11-18-06-28-56-176
2	98	2016-11-18-06-28-56-363
2	97	2016-11-18-06-28-56-918
2	98	2016-11-18-06-28-57-104
